id,name,created,text,source,lajku,retweetu,original
1007159799170109440,Tomio_Okamura,2018-06-14T07:16:22Z,@RadimFialacz A vstoupit?,Twitter for Android,0,0,TRUE
1006129489825366017,Tomio_Okamura,2018-06-11T11:02:18Z,"@StepanEtrych @Hospodarky Je tam jedna malá nepřesnost. Češi celkem pravidelně ukazují, že je slabých soupeřů.",Twitter Web Client,0,0,TRUE
1005744649930203136,Tomio_Okamura,2018-06-10T09:33:05Z,"Imrich byl při obraně vlasti třikrát raněn, z toho jednou těžce při porodu. Předčasně utekl z nemocnice, aby mohl bránit vlast. ",Twitter Web Client,0,19,FALSE
1004767958533582849,Tomio_Okamura,2018-06-07T16:52:03Z,"@Midlinka1967 Slovensko, no",Twitter Web Client,0,0,TRUE
1004762922906783748,Tomio_Okamura,2018-06-07T16:32:03Z,@michal_zak @lukas_prchal @tomio_cz já jsem slyšel Balkán,Twitter Web Client,0,0,TRUE
1004762626889568256,Tomio_Okamura,2018-06-07T16:30:52Z,A přitom trdelník je taky imigrant. ,Twitter Web Client,3,0,TRUE
1004720680800280582,Tomio_Okamura,2018-06-07T13:44:11Z,"Celý život si říkám, co znamená sousloví polibek smrti. ",Twitter Web Client,12,1,TRUE
1004611848224854016,Tomio_Okamura,2018-06-07T06:31:44Z,@hosekj český viceprezident určitě ,Twitter Web Client,2,0,TRUE
1004317134015664128,Tomio_Okamura,2018-06-06T11:00:38Z,"Vím, hloupej detail, ale - novinář Financial Times v top obleku na míru na schůzku s ústavním činitelem, ústavní činitel v režimu “letní pohoda u bazénu”. ",Twitter for Android,0,20,FALSE
1004315135253598208,Tomio_Okamura,2018-06-06T10:52:42Z,"@drahomiraba1 Přesně to si taky říkám, jen z druhé strany. Nakonec skončím u toho, že to tak prostě je.",Twitter for Android,3,0,TRUE
1004073932109045760,Tomio_Okamura,2018-06-05T18:54:14Z,Profil sněmovny už tak spravuje Ovčáček? ,Twitter for Android,1,0,TRUE
1003688954879758337,Tomio_Okamura,2018-06-04T17:24:29Z,"To jsou paradoxy. Nezbylo mnoho těch, kdo dnes hájí církve před zdaněním jejich kdysi ukradeného a nyní navráceného majetku. A mezi obhájci jsou často údajní neomarxisté, které posílá kardinál Duka do pekel. A ti, ke kterým se hlásí, jsou nejhlasitější zastánci nové krádeže.",Twitter Web Client,0,53,FALSE
1002548795262033920,Tomio_Okamura,2018-06-01T13:53:53Z,"Předpokládám, že vaginou prošel i VK. Pohoršení je tedy zcela na místě. ",Twitter Web Client,5,0,TRUE
1002502651127451648,Tomio_Okamura,2018-06-01T10:50:32Z,@FLutonsky @TomZdechovsky @CRoPlus Ovšem Zdechovský mluví o shlédnutí videí. To je pro něj asi víc než přítomnost v divadle. A shlédnutí se s je jen taková hezká tečka.,Twitter for Android,0,0,TRUE
1002063757915377665,Tomio_Okamura,2018-05-31T05:46:31Z,"@Batatinho83 Já bych zase čekal, že tam musí mít předplacené místo v základní sestavě.",Twitter Web Client,0,0,TRUE
1001844542516203520,Tomio_Okamura,2018-05-30T15:15:26Z,"Nosek je po Jágrovi druhým českým hokejistou, který se svým hraním proslavil ve Vegas.",Twitter Web Client,14,0,TRUE
1001843598365806593,Tomio_Okamura,2018-05-30T15:11:41Z,"@PREZIDENTmluvci ok, to chápeme, ale pak nám teda řekni, kdo tím jezdit bude? Vráťa je jasnej, kdo dál?",Twitter Web Client,12,0,TRUE
1001832488283639809,Tomio_Okamura,2018-05-30T14:27:33Z,"Jestli Michl vyhazuje záchodové prkénko po každém sraní, není to podle mě moc ekologické. ",Twitter Web Client,6,0,TRUE
1001693910673043459,Tomio_Okamura,2018-05-30T05:16:53Z,"Věnujte prosím pozornost.

",Twitter Web Client,0,35,FALSE
1001570083330838528,Tomio_Okamura,2018-05-29T21:04:50Z,@jirka_vlasak Na tohle by se ten moula nezmohl.,Twitter Web Client,0,0,TRUE
1000981488802942977,Tomio_Okamura,2018-05-28T06:05:58Z,"Jsem rád, že se Jablonec dostal do základní skupiny EL. Ať i evropští rozhodčí můžou zkusit, jaký máme v Česku standard úplatků.",Twitter Web Client,5,0,TRUE
1000477542271275008,Tomio_Okamura,2018-05-26T20:43:28Z,@tomio_cz A čo si představujete pod takým slovom perverzný?,Twitter Web Client,14,0,TRUE
999945454040346624,Tomio_Okamura,2018-05-25T09:29:08Z,"@milos_ruzicka To nepřipomíná, to je to stejný.",Twitter Web Client,0,0,TRUE
999319370525560832,Tomio_Okamura,2018-05-23T16:01:19Z,"Nejnovější fuckup od @PiratskaStrana: v jednom z jejich poslaneckých bytů v Nerudově ulic stoupla spotřeba energií 12násobně, protože dotyčný pirát těží bitcoiny za naše prachy. Super :)",Twitter Web Client,0,66,FALSE
999159656349077504,Tomio_Okamura,2018-05-23T05:26:40Z,"TV Barrandov uvádí televizní komedii (ČR/Čína/SR, 2018) Duel Jaroslava Faltýnka. Tentokrát byl hostem břitkého moderátora poněkud rozčilený a zmatený partner Kateřiny Brožové a oblíbený boxer Jaromír Soukup. ",Twitter Web Client,0,38,FALSE
998418625915650050,Tomio_Okamura,2018-05-21T04:22:04Z,Švýcarům jsem zlato přál. Jako Čech jsem naučený fandit slabšímu týmu.,Twitter Web Client,4,0,TRUE
998303524063719424,Tomio_Okamura,2018-05-20T20:44:42Z,@VRonskiJ1892 @LudekMadl @quelhar @ocetnik @KamarytPavel @DanielKonrad01 @JaroslavTvrdik A kolik do toho JT investoval?,Twitter Web Client,1,0,TRUE
998300073015603202,Tomio_Okamura,2018-05-20T20:30:59Z,"@spozemanovci To nemusíte na twitteru, těm pár lidem stačí poděkovat osobně.",Twitter Web Client,7,0,TRUE
996614572407771136,Tomio_Okamura,2018-05-16T04:53:24Z,@skolskeodbory na Moravě nic?,Twitter Web Client,0,0,TRUE
996497408761761794,Tomio_Okamura,2018-05-15T21:07:50Z,"@anselmoCZ to není o Brně, to je o lidovcích",Twitter Web Client,0,0,TRUE
996419752926040064,Tomio_Okamura,2018-05-15T15:59:16Z,"Jsem rád, že budeme hrát čtvrtfinále s USA, stejně nemám v neděli čas na hokej.",Twitter for Android,8,0,TRUE
995565016991531008,Tomio_Okamura,2018-05-13T07:22:51Z,@Undertaker1John jo,Twitter Web Client,0,0,TRUE
994654089739931650,Tomio_Okamura,2018-05-10T19:03:09Z,,Twitter Web Client,46,1,TRUE
994531873408905216,Tomio_Okamura,2018-05-10T10:57:30Z,"@PREZIDENTmluvci Hlavně Strnadovy značky, že jo.",Twitter Web Client,2,0,TRUE
993746074987892737,Tomio_Okamura,2018-05-08T06:55:01Z,@reflektorbob tři,Twitter Web Client,2,0,TRUE
993480829660786689,Tomio_Okamura,2018-05-07T13:21:02Z,@Posledniskaut @FoldynaJaroslav Dámy a pánové - místopředseda ČSSD ,Twitter Web Client,0,56,FALSE
993056001547960320,Tomio_Okamura,2018-05-06T09:12:55Z,"Jenom pro doplnění, Marek Přibil je taky vyžranej, že jo?",Twitter Web Client,5,0,TRUE
991343583906103296,Tomio_Okamura,2018-05-01T15:48:23Z,"Je mi líto, ale musim ten příběh o Babišově řepce, která nás málem ulepila  k smrti a zruinovala kvůli účtům za myčku, pokazit fakty. ",Twitter Web Client,0,44,FALSE
990549063308333056,Tomio_Okamura,2018-04-29T11:11:14Z,@VojtechBlazek Akorát je to Clinton a Albrightová,Twitter for Android,0,0,TRUE
989758315499409410,Tomio_Okamura,2018-04-27T06:49:05Z,"@PetrHonzejk S tím Tančícím domem je to už zažité neplatné klišé. I co se týče mostů, vznikla v Praze architektonická kvalita...Trojský most. Ale ve zbytku máte pravdu, ničím takovým Dolínek a Krnda Libeňský most nahradit neplánují.",Twitter Web Client,1,0,TRUE
989424261227048960,Tomio_Okamura,2018-04-26T08:41:41Z,"Jeden stadion není neutrální, jeden je polorozpadlý, třetí je na opačnou stranu od Jablonce. Tvrdíkův ""rozum"" ve Slavii hodně zakořenil. ",Twitter Web Client,1,0,TRUE
988513851774730246,Tomio_Okamura,2018-04-23T20:24:02Z,"Tak ona existuje i v Dubaji (a slavnější), ale to už by znělo moc megalomansky, co @AndrejBabis? ",Twitter Web Client,2,0,TRUE
988370980270673920,Tomio_Okamura,2018-04-23T10:56:19Z,Tomáš Ortel se v pátek oženil. Čirou náhodou mu svatba vyšla na narozeniny Adolfa Hitlera. Svět je plnej náhod 🤔,Twitter Web Client,0,79,FALSE
988352052987416578,Tomio_Okamura,2018-04-23T09:41:06Z,"@DvokDvoraj2 no mně se nechce úplně věřit, že to on je",Twitter Web Client,1,0,TRUE
988349929801252865,Tomio_Okamura,2018-04-23T09:32:40Z,"Nevím, na kolika plastikách Sagvan byl. Ale neřekl bych, že se povedly. ",Twitter Web Client,2,0,TRUE
987771751986814976,Tomio_Okamura,2018-04-21T19:15:12Z,"@PREZIDENTmluvci, proč pan prezident v tom skvělém projevu dnes řekl, že o komunistech nikdy neřekl, že jsou extrémisté? ",Twitter Web Client,1,0,TRUE
987771522688397312,Tomio_Okamura,2018-04-21T19:14:17Z,"@jiri_kubik Ovšem nemusí říkat, že nikdy neřekl o komunistech, že jsou extrémní strana.",Twitter Web Client,0,0,TRUE
987409835170951169,Tomio_Okamura,2018-04-20T19:17:04Z,Co asi resi kluci? ,Twitter Web Client,0,106,FALSE
987326707312091136,Tomio_Okamura,2018-04-20T13:46:45Z,@KTweetuje chudák @JaroslavKmenta,Twitter Web Client,3,0,TRUE
987313022694838272,Tomio_Okamura,2018-04-20T12:52:22Z,Lavičku Arsenalu převezme Tomáš Rosický. Zná ji lépe než kdokoli jiný.,Twitter Web Client,21,0,TRUE
986347601409736704,Tomio_Okamura,2018-04-17T20:56:08Z,Asi tak @AndrejBabis ,Twitter Web Client,0,57,FALSE
984539451023151104,Tomio_Okamura,2018-04-12T21:11:11Z,"Odvážný reportér REN TV pronikl do nemocnice v Salisbury a dostal se až ke dveřím pokoje, kde prý leží Skripal. ""Jen cedulka Nevstupovat, nebezpečí, nás dělí od nás dělí od údajného jedu,"" hlásá. Akorát na ceduli je ""Bacha, mokrá podlaha"". ",Twitter Web Client,0,48,FALSE
984507914588172288,Tomio_Okamura,2018-04-12T19:05:52Z,"@jakub_lelek @JaromirSoukup jo, ale to se řeší před každým dílem",Twitter Web Client,1,0,TRUE
984083934031106048,Tomio_Okamura,2018-04-11T15:01:07Z,Jako malé dítě jsem koktal a měl jsem dost trému. Dnes už jsem extrémista.,Twitter for Android,37,5,TRUE
983960277459832832,Tomio_Okamura,2018-04-11T06:49:45Z,Ale už ji nechte na pokoji. ,Twitter Web Client,8,0,TRUE
981934824419201024,Tomio_Okamura,2018-04-05T16:41:20Z,"@PREZIDENTmluvci A protože jde o poslední rozloučení, vzal si Eman černou kravatu",Twitter for Android,4,0,TRUE
981563686300082177,Tomio_Okamura,2018-04-04T16:06:34Z,"Dnešní Turbozprávy o festivalu penisů z Japonska samozřejmě musím sdílet, @stary_mrzout ",Twitter Web Client,2,0,TRUE
981412107508908033,Tomio_Okamura,2018-04-04T06:04:14Z,"Kdo zná Jaromíra Soukupa, ví, že sám chce být politikem. Hodně. On nemoderuje milion pořadů, on si prostě dělá kampaň.",Twitter Web Client,17,1,TRUE
980045762720686081,Tomio_Okamura,2018-03-31T11:34:52Z,@Posledniskaut chudák musí žrát neoloupaný brambory,Twitter Web Client,5,0,TRUE
980039711464087552,Tomio_Okamura,2018-03-31T11:10:50Z,"@PREZIDENTmluvci @pepabouska Ovšem z demokratických zemích se nevydává na přání předsedy parlamentu, ale na přání justice.",Twitter Web Client,2,0,TRUE
980017457636298752,Tomio_Okamura,2018-03-31T09:42:24Z,@PREZIDENTmluvci  ,Twitter Web Client,10,0,TRUE
979726866666917888,Tomio_Okamura,2018-03-30T14:27:42Z,Czech Press Screenshot 2018 goes to @TMBKOFFICIAL :) ,Twitter for Android,0,40,FALSE
979352529678098433,Tomio_Okamura,2018-03-29T13:40:13Z,"Chtěl tím Andrej říct, že stranická přílušnost hraje roli, nebo to jen lehce naznačuje? ",Twitter Web Client,10,0,TRUE
979335762180300800,Tomio_Okamura,2018-03-29T12:33:35Z,"Takže si ji prodloužíme, aby nám ji taky mohli zkracovat. S náma Čechama nikdo vyjebávat nebude. ",Twitter Web Client,10,0,TRUE
979232561007382529,Tomio_Okamura,2018-03-29T05:43:30Z,Není to úplně přesné. V Českém Brodě má hrob Fanda Mrázek. ,Twitter Web Client,1,0,TRUE
979017911804268544,Tomio_Okamura,2018-03-28T15:30:34Z,"Poslouchám tu novou Českou hymnu 2.0 a líbí! Hlavně cca od 20 sekundy to začíná mít docela svěží říz.

Líbí se vám? ",Twitter Web Client,0,7,FALSE
978974817562058752,Tomio_Okamura,2018-03-28T12:39:19Z,Dřív se asi očkoval výtažek z oslí moči na nemoc. Dnes to jsou chemické koktejly jen tak z nudy lékařů. ,Twitter Web Client,9,0,TRUE
978654926502055936,Tomio_Okamura,2018-03-27T15:28:11Z,@david_klimes Tak to jsem to vnímal jen povrchně jako prosté zavedení nemocenské od začátku nemoci. Díky.,Twitter Web Client,0,0,TRUE
978645493487108098,Tomio_Okamura,2018-03-27T14:50:42Z,"@david_klimes Ovšem malý rozdíl tam je. Jízdné je za státní, nemocenská za firemní. Prostě to takhle Andrej potřebuje.",Twitter Web Client,1,0,TRUE
978608339587403776,Tomio_Okamura,2018-03-27T12:23:04Z,"Jako fanoušek HoC musím říct, že bych byl raději, kdyby místo Ryana přijel Bob Birch. Ten by se určitě i se Zemanem potkal.",Twitter Web Client,1,0,TRUE
978588122895306752,Tomio_Okamura,2018-03-27T11:02:44Z,"""Kdybych zadal tajné službě nějaký úkol, nevytruboval bych to na každém rohu,"" komentoval sarkasticky premiér Miloš Zeman aktivitu Václava Havla. Ty internetové archívy jsou prostě zlo...",Twitter for Android,0,239,FALSE
978527690801238016,Tomio_Okamura,2018-03-27T07:02:36Z,"@Posledniskaut ne, bez něj by Tomio nebyl vůbec",Twitter Web Client,5,0,TRUE
978331865491869697,Tomio_Okamura,2018-03-26T18:04:27Z,"Tomio Okamura: „Hnutí SPD neprovozuje ani nikdy neprovozovalo žádný e-shop.”

Členové / příznivci SPD: Well... ",Twitter Web Client,0,49,FALSE
977956750593847296,Tomio_Okamura,2018-03-25T17:13:53Z,"@jantvrdon Ovšem není to úplně originální, na českých stadionech se to pouští.",Twitter Web Client,1,0,TRUE
977110073628651520,Tomio_Okamura,2018-03-23T09:09:30Z,"28. 4. 2016 bylo na Čapí hnízdo svezeno cca 300 dětí z Klokánků, pomocí kterých Andrej Babiš s Milošem Zemanem ten Čapák “vyprali.” A přesně od té doby pan prezident ví, že zneužívání dětí v politice je “ošklivý, skoro bych řekl zlý, zlý, pane řediteli, nepěkná věc!” ",Twitter for Android,0,130,FALSE
977087540502171648,Tomio_Okamura,2018-03-23T07:39:57Z,22. březen navrhuji každoročně slavit jako #TomioDay ,Twitter Web Client,0,57,FALSE
976856162183368705,Tomio_Okamura,2018-03-22T16:20:32Z,"M. Zeman, březen 2017, TV Barrandov (čínské akvizice v ČR vrcholí): “Fandím fotbalové Slavii, protože ji koupila společnost CEFC a já podporuju čínské investice.”
M. Zeman, březen 2018, MF Dnes (potíže firmy CEFC): “Nejsem fanoušek Slavie.”",Twitter Web Client,0,40,FALSE
976718427602681857,Tomio_Okamura,2018-03-22T07:13:14Z,@CZSecStateEU @AndrejBabis Jak dlouho jste ho tu větu musel učit?,Twitter Web Client,4,0,TRUE
976435006632550401,Tomio_Okamura,2018-03-21T12:27:01Z,"Okamura, díl 1. Kdo chce vědět, kdože to sedí ve vedení Sněmovny...  Zvláštní vyšetřování, tentokrát i se speciální stránkou s dokumenty. ",Twitter Web Client,0,63,FALSE
976433671703093248,Tomio_Okamura,2018-03-21T12:21:43Z,"Dnes ve 20 minutách @Radiozurnal1 pravil @AndrejBabis : ""Lež je například 'Všeci kradnú'. My jsme to hledali. Já jsem to neřekl. S tím přišel @kalousekm ."" 

Agrofert magazín 2/2011 str. 11 
 ",Twitter Web Client,0,81,FALSE
976194441512964096,Tomio_Okamura,2018-03-20T20:31:06Z,@Seznam_Zpravy @jiri_kubik a kdy na webu?,Twitter Web Client,2,0,TRUE
975487696541011968,Tomio_Okamura,2018-03-18T21:42:45Z,"@j_machinegun @darina_vymetali Vymětalíková dobrý, ale mě zaujala ta francouzská výslovnost Třince. To bylo jiné kafe, než na které jsme zvyklí od Slováků a jiných.",Twitter Web Client,2,0,TRUE
974329025463308288,Tomio_Okamura,2018-03-15T16:58:36Z,Heslem dnešní stávky studentý byl stejný metr pro každého. Ale česká politika měla problém se dvěma metry už dávno. ,Twitter Web Client,3,0,TRUE
974192052715040768,Tomio_Okamura,2018-03-15T07:54:19Z,Jaromír Soukup v TV Barrandov lže a bohužel do toho tahá naši rodinu. Tady je kratší info. ,Twitter for Android,0,238,FALSE
972790872344588289,Tomio_Okamura,2018-03-11T11:06:32Z,@jindrichsidlo Nám tu začal Babiš u Moravce. Zlatej Arsenal.,Twitter Web Client,0,0,TRUE
972583615338033154,Tomio_Okamura,2018-03-10T21:22:58Z,"U českého lva jsem pil, ale fakt jsem měl za to, že ""nevolte Zemana"" neřekl Neužil ale Najbrt. Jsem rád, že i ožralej jsem víc při smyslech než střizlivej @PREZIDENTmluvci.",Twitter for Android,6,0,TRUE
971686212644823040,Tomio_Okamura,2018-03-08T09:57:00Z,". @kolovratnikm : Okamura ohrožuje základní pilíře demokracie.""
@SlechtovaKarla o SPD:  „Je to novodobé fašistické hnutí""
@stropnickym : ""Okamurovy výroky jsou nepřijatelné.""
A výsledek hlasování o zařazení bodu ""odvolání TO z postu místopředsedy sněmovny"". 
Gratulki! ",Twitter Web Client,0,87,FALSE
971432932782104577,Tomio_Okamura,2018-03-07T17:10:34Z,"Dostávám žádosti o odkaz na svůj dnešní projev v PS. Abych to usnadnil, umístil jsem kompletní videozáznam na svůj Facebook 👉 . Stojí za zhlédnutí, už jen kvůli tváři @stropnickym, který jako ministr zahraničí dnes podpořil extremismus a nesnášenlivost.",Twitter for Android,0,282,FALSE
971432641080721408,Tomio_Okamura,2018-03-07T17:09:24Z,"Když dnes nebyl @AndrejBabis ve sněmovně, tak to zítra na jeho facebooku oznámí mé odvolání, ne?",Twitter Web Client,2,0,TRUE
971325509467590656,Tomio_Okamura,2018-03-07T10:03:42Z,Proč má Zeman asi tak o šest čísel menší košili? Už se nevyplatí kupovat nové? ,Twitter Web Client,1,0,TRUE
971058469368422400,Tomio_Okamura,2018-03-06T16:22:35Z,A ten Hapal udělá kolik žonglů?,Twitter Web Client,5,0,TRUE
971003056858042368,Tomio_Okamura,2018-03-06T12:42:23Z,Proč ty brejle vypadají jako nakreslený? ,Twitter Web Client,7,0,TRUE
970992223595716610,Tomio_Okamura,2018-03-06T11:59:20Z,"A: ""Zajdem k vietnamcovi?""
B: ""Ne. Když ho budeme takhle financovat, on si pak určitě založí stranu. Jednou jsem si u japonce koupil sushi a on teď sedí v parlamentu.""

#odposlechnuto",Twitter for Android,0,72,FALSE
970910053736898565,Tomio_Okamura,2018-03-06T06:32:50Z,,Twitter Web Client,0,49,FALSE
970707571240849408,Tomio_Okamura,2018-03-05T17:08:14Z,Roman Joch Tomio Okamurovi v pořadu ČT Máte slovo: “Dělejte svou práci!” ,Twitter for Android,0,210,FALSE
969877767163727872,Tomio_Okamura,2018-03-03T10:10:53Z,"To mi povídejte, pane Kordulo. Mám rád víkendové směny správců sociálních sítí. ",Twitter Web Client,0,0,TRUE
969861472565256192,Tomio_Okamura,2018-03-03T09:06:08Z,via Pavel Holub ,Twitter Web Client,0,62,FALSE
969839763996991488,Tomio_Okamura,2018-03-03T07:39:53Z,"Možná Tvrdík spoléhá na to, že nám všichni Číňani připadají stejní, ale ten, co nám prý posílá pozdravy do ČR prostě vypadá úplně jinak než ten, co se ukazoval vedle Zemana.",Twitter Web Client,9,0,TRUE
969620562711601152,Tomio_Okamura,2018-03-02T17:08:51Z,TV Barrandov je na fotbal připravena. ,Twitter Web Client,0,21,FALSE
969605187953455105,Tomio_Okamura,2018-03-02T16:07:45Z,"AGROSLOVNÍK: ""Mlátička odděluje zrno od plev. Původně to byl stabilní samostatný stroj. Dnes je součástí sklízecího kombajnu.""",Twitter for Android,0,83,FALSE
968908743588106242,Tomio_Okamura,2018-02-28T18:00:20Z,Tohle snad pochopí i pan mluvčí pana prezidenta nevážený Ovčáček čtveráček. ,Twitter for Android,0,6,FALSE
968830252112908289,Tomio_Okamura,2018-02-28T12:48:26Z,"Fico vždy uměl realizovat své potřeby ze státního. Ale zadat vraždu a pak ji zaplatit prostřednictvím ""odměny za dopadení"", to bych tipoval spíš na Babiše.",Twitter Web Client,15,1,TRUE
968790439036932096,Tomio_Okamura,2018-02-28T10:10:14Z,Andy obhajuje odvolání ředitele pošty tamními podezřelými zakázkami. Kdo jiný by o tom měl mít lepší informace než majitel firmy obviněné kvůli těmto podezřelým zakázkám.,Twitter Web Client,11,2,TRUE
968742909435662339,Tomio_Okamura,2018-02-28T07:01:22Z,My si i arabské teroristické útoky musíme páchat sami. Tato země je fakt naše. ,Twitter Web Client,11,4,TRUE
968091494727987200,Tomio_Okamura,2018-02-26T11:52:53Z,"V souvislosti s tím zavražděným novinářem na Slovensku (27 let) ty řeči pana prezidenta o zabíjení žurnalistů zní ještě děsivě. A těm blbečkům, co vymysleli tenhle dárek taky přeji, ať se alespoň zastydí. ",Twitter for Android,0,76,FALSE
968064663173943296,Tomio_Okamura,2018-02-26T10:06:16Z,@jindrichsidlo no a v únoru 2018 odhadl @ForbesCesko majetek Babiše na 101 mld.,Twitter Web Client,0,0,TRUE
966633955289190400,Tomio_Okamura,2018-02-22T11:21:08Z,"Duka má pravdu, že naší zkázou jsou humanitní obor. Jen nemůžu přijít na to, jestli je teologie technický nebo přírodovědný obor.",Twitter Web Client,15,0,TRUE
965596998480080896,Tomio_Okamura,2018-02-19T14:40:39Z,"@JaroslavKmenta @fendrych_m @Aktualnecz Ovšem, že nezvolení Chovance politické kultuře prospěje, je fakt.",Twitter Web Client,3,0,TRUE
965583709197004801,Tomio_Okamura,2018-02-19T13:47:50Z,"Podařilo se nám ukořistit jedny růžové brýle, které Jiří Zimola rozdával delegátům. Jak se dalo čekat, je přes ně ve skutečnosti vidět hnědě. #sjezdČSSD  ",Twitter Web Client,0,51,FALSE
965194007239446528,Tomio_Okamura,2018-02-18T11:59:18Z,"V  připravili infografiku, která vám názorně ukáže, jak vypadá informační tok českých alternativních médií. ",Twitter for Android,0,50,FALSE
965192261469339649,Tomio_Okamura,2018-02-18T11:52:22Z,@AndrejBabis Já jsem zase dlouho neslyšel kokotštější projev,Twitter for Android,27,0,TRUE
965170085764763648,Tomio_Okamura,2018-02-18T10:24:15Z,Stařík nesouvisle zavzpomínal na svůj život. To už není na dlouho.,Twitter Web Client,5,0,TRUE
965167383651536896,Tomio_Okamura,2018-02-18T10:13:30Z,@PREZIDENTmluvci projev?,Twitter Web Client,4,0,TRUE
965161793424420864,Tomio_Okamura,2018-02-18T09:51:18Z,@jindrichsidlo Tam nebude taková sranda schvalování programu jako teď,Twitter Web Client,0,0,TRUE
965160967628886016,Tomio_Okamura,2018-02-18T09:48:01Z,,Twitter Web Client,0,146,FALSE
965160924196823041,Tomio_Okamura,2018-02-18T09:47:50Z,@jindrichsidlo A sjezd přátel a přítelkyň za Vás sleduje kdo?,Twitter Web Client,0,0,TRUE
964852472446640129,Tomio_Okamura,2018-02-17T13:22:10Z,"Don Quiet🎿: Ceska rodinna firma. Domaci kapital. Finalni vyrobce. Vlastni technologie. Takhle si predstavuji konec ""levne ekonomiky"" diky @ForbesCesko ",Twitter Web Client,0,9,FALSE
964829672184958976,Tomio_Okamura,2018-02-17T11:51:34Z,"Andrej Babiš už přislíbil, že v Krkonoších nechá pro Ester Ledeckou postavit ledovec.",Twitter Web Client,0,118,FALSE
964829597274722304,Tomio_Okamura,2018-02-17T11:51:16Z,"Správní markeťáci musí vždy převídat všechny možné události. Tady si @prchal nachytal něco, kdyby náhodou letos nastal 30. únor. ",Twitter Web Client,7,5,TRUE
964549604824973312,Tomio_Okamura,2018-02-16T17:18:40Z,"Vielen Dank, Herr Soukup. (via Svatej Goar) ",Twitter Web Client,0,12,FALSE
964493283475980288,Tomio_Okamura,2018-02-16T13:34:52Z,"Já tomu nerozumím. Jak se mohl prezident zastat pana Babiše slovy, že agenti STB zlo neorganizovali, když Babiš tvrdí, že agentem nebyl?",Twitter Web Client,0,46,FALSE
964441935581777920,Tomio_Okamura,2018-02-16T10:10:50Z,"Vcera v Uberu:
“Jaktoze jezdite? Vzdyt vas Babis vyzval, at skoncite!”
“Ja jsem Uber ridic v demisi.”",Twitter Web Client,0,1055,FALSE
964140437668810752,Tomio_Okamura,2018-02-15T14:12:47Z,@MichaelRomancov Když myslíte ,Twitter Web Client,10,0,TRUE
963729308916346881,Tomio_Okamura,2018-02-14T10:59:07Z,"Konfident tajné policie Karel Sabina dožil v bídě, osamění a opovržení. Naštěstí jsme od té doby udělali obrovský pokrok.",Twitter Web Client,0,51,FALSE
963510333867479041,Tomio_Okamura,2018-02-13T20:28:59Z,Som sa zamyslel. ,Twitter Web Client,5,0,TRUE
963509932061528065,Tomio_Okamura,2018-02-13T20:27:23Z,"@vodny @prchal @WarhorseStudios vlastně to vůbec není o té hře, ale o panu premiérovi v demisi",Twitter Web Client,0,0,TRUE
963455187309531136,Tomio_Okamura,2018-02-13T16:49:51Z,"@vodny @prchal @WarhorseStudios Doporučuju se ještě jednou zamyslet nad pointou příspěvku. Pokud to nepomůže, opakovat postup.",Twitter Web Client,4,0,TRUE
963393952517967873,Tomio_Okamura,2018-02-13T12:46:31Z,"Když je hlavní antiBakalovec hrdý na produkt firmy, kterou ze 70 %. patří Bakalovi. Díky @prchal za zpříjemnění dne. ",Twitter Web Client,123,14,TRUE
962281661806280704,Tomio_Okamura,2018-02-10T11:06:41Z,@drago99944736 @NemecekSva @Radiozurnal1 Ovšem pak je třeba změnit zákoník práce a ne někoho odvolávat za jeho dodržování.,Twitter for Android,1,0,TRUE
962032992725098499,Tomio_Okamura,2018-02-09T18:38:33Z,"Adam Vojtěch na @Radiozurnal1 zdůvodňoval odvolání Němečka mj. tím, že přesčasy sester řešil primárně náhradním volnem a ne jejich proplacením. Tak to ale ukládá zákoník práce. Hlavně, že je Vojtěch právník.",Twitter Web Client,139,10,TRUE
961944298987184128,Tomio_Okamura,2018-02-09T12:46:07Z,"Pokud se na příští olympiádu dotane nový sport Korupční viceboj, budeme jasnými favority. Tipuju, že Pelta získá cenu Seppa Blattera za celoživotní odnos. ",Twitter Web Client,5,0,TRUE
959442166589329408,Tomio_Okamura,2018-02-02T15:03:32Z,"Proč ten titulek nezní: “Okamura potvrdil, že je lhář, rasista a popírač holocaustu”? ",Twitter for Android,0,17,FALSE
958341958694572032,Tomio_Okamura,2018-01-30T14:11:42Z,#MakeAFilmCheaper ,Twitter Web Client,21,4,TRUE
958308235525742592,Tomio_Okamura,2018-01-30T11:57:42Z,@cabanmart Chraň bůh. Před oběma.,Twitter for Android,0,0,TRUE
957625088819519488,Tomio_Okamura,2018-01-28T14:43:07Z,@PREZIDENTmluvci  ,Twitter Web Client,31,1,TRUE
957312355175731200,Tomio_Okamura,2018-01-27T18:00:26Z,Dneškem začíná kampaň před dalšími prezidentskými volbami. Proto si mě Nejedlý ochočil hned v top hotelu. Nikdo ruskou kárku nepotáhne lépe,Twitter for Android,6,0,TRUE
957302592807276544,Tomio_Okamura,2018-01-27T17:21:38Z,"Zásadní otázka.... Pokud úplně cely @Tomio_Okamura a úplně celý @Milan_Chovanec vlezou Zemanovi do prdele, kde bude spát chudák @PREZIDENTmluvci???",Twitter Web Client,0,3,FALSE
